AC   MIPF0000001
ID   mir-1
ID   uc_ppc-mir-8311
MI   MI0027006  ppc-mir-8311
//
AC   MIPF0000001
ID   uc_ppc-mir-8313
MI   MI0027008  ppc-mir-8313
//
AC   MIPF0000001
ID   uc_ppc-mir-8314
MI   MI0027012  ppc-mir-8314
//
AC   MIPF0000001
ID   uc_ppc-mir-8316
MI   MI0027015  ppc-mir-8316
//
AC   MIPF0000001
ID   uc_ppc-mir-8317a
MI   MI0026973  ppc-mir-8317a
//
AC   MIPF0000001
ID   uc_ppc-mir-8317b
MI   MI0027017  ppc-mir-8317b
//
AC   MIPF0000001
ID   uc_ppc-mir-8318
MI   MI0027018  ppc-mir-8318
//
AC   MIPF0000001
ID   uc_ppc-mir-8319
MI   MI0027020  ppc-mir-8319
//
AC   MIPF0000001
ID   uc_ppc-mir-8320
MI   MI0027021  ppc-mir-8320
//
AC   MIPF0000001
ID   uc_ppc-mir-8323
MI   MI0027026  ppc-mir-8323
//
AC   MIPF0000001
ID   uc_ppc-mir-8324
MI   MI0027027  ppc-mir-8324
//
AC   MIPF0000001
ID   uc_ppc-mir-8326
MI   MI0027029  ppc-mir-8326
//
AC   MIPF0000001
ID   uc_ppc-mir-8328
MI   MI0027031  ppc-mir-8328
//
AC   MIPF0000001
ID   uc_ppc-mir-8329
MI   MI0027032  ppc-mir-8329
//
AC   MIPF0000001
ID   uc_ppc-mir-8330
MI   MI0027033  ppc-mir-8330
//
AC   MIPF0000001
ID   uc_ppc-mir-8331
MI   MI0027034  ppc-mir-8331
//
AC   MIPF0000001
ID   uc_ppc-mir-8332
MI   MI0027035  ppc-mir-8332
//
AC   MIPF0000001
ID   uc_ppc-mir-8333
MI   MI0027036  ppc-mir-8333
//
AC   MIPF0000001
ID   uc_ppc-mir-8334
MI   MI0027037  ppc-mir-8334
//
AC   MIPF0000001
ID   uc_ppc-mir-8335
MI   MI0027038  ppc-mir-8335
//
AC   MIPF0000001
ID   uc_ppc-mir-8336
MI   MI0027040  ppc-mir-8336
//
AC   MIPF0000001
ID   uc_ppc-mir-8337
MI   MI0027041  ppc-mir-8337
//
AC   MIPF0000001
ID   uc_ppc-mir-8340
MI   MI0027044  ppc-mir-8340
//
AC   MIPF0000001
ID   uc_ppc-mir-8341
MI   MI0027045  ppc-mir-8341
//
AC   MIPF0000001
ID   uc_ppc-mir-8342
MI   MI0027046  ppc-mir-8342
//
AC   MIPF0000001
ID   uc_ppc-mir-8344
MI   MI0027049  ppc-mir-8344
//
AC   MIPF0000001
ID   uc_ppc-mir-8345
MI   MI0027050  ppc-mir-8345
//
AC   MIPF0000001
ID   uc_ppc-mir-8346
MI   MI0027051  ppc-mir-8346
//
AC   MIPF0000001
ID   uc_ppc-mir-8347
MI   MI0027053  ppc-mir-8347
//
AC   MIPF0000001
ID   uc_ppc-mir-8348
MI   MI0027054  ppc-mir-8348
//
AC   MIPF0000001
ID   uc_ppc-mir-8349
MI   MI0027055  ppc-mir-8349
//
AC   MIPF0000001
ID   uc_ppc-mir-8350
MI   MI0027058  ppc-mir-8350
//
AC   MIPF0000001
ID   uc_ppc-mir-8351
MI   MI0027059  ppc-mir-8351
//
AC   MIPF0000001
ID   uc_ppc-mir-8352
MI   MI0027060  ppc-mir-8352
//
AC   MIPF0000001
ID   uc_ppc-mir-8353
MI   MI0027065  ppc-mir-8353
//
AC   MIPF0000001
ID   uc_ppc-mir-8354
MI   MI0027066  ppc-mir-8354
//
AC   MIPF0000001
ID   uc_ppc-mir-8355
MI   MI0027068  ppc-mir-8355
//
AC   MIPF0000001
ID   uc_ppc-mir-8357
MI   MI0027070  ppc-mir-8357
//
AC   MIPF0000001
ID   uc_ppc-mir-8358
MI   MI0027071  ppc-mir-8358
//
AC   MIPF0000001
ID   uc_ppc-mir-8359
MI   MI0027072  ppc-mir-8359
//
AC   MIPF0000001
ID   uc_ppc-mir-8360
MI   MI0027073  ppc-mir-8360
//
AC   MIPF0000001
ID   uc_ppc-mir-8361
MI   MI0027076  ppc-mir-8361
//
AC   MIPF0000001
ID   uc_ppc-mir-8362
MI   MI0027077  ppc-mir-8362
//
AC   MIPF0000001
ID   uc_ppc-mir-8363
MI   MI0027078  ppc-mir-8363
//
AC   MIPF0000001
ID   uc_ppc-mir-84d
MI   MI0026887  ppc-mir-84d
//
AC   MIPF0000001
ID   uc_ppc-mir-84f
MI   MI0027075  ppc-mir-84f
//
AC   MIPF0000001
ID   uc_ppc-mir-993
MI   MI0011222  ppc-mir-993
//
AC   MIPF0000001
ID   uc_ppe-MIR6258
MI   MI0021608  ppe-MIR6258
//
AC   MIPF0000001
ID   uc_ppe-MIR6259
MI   MI0021612  ppe-MIR6259
//
AC   MIPF0000001
ID   uc_ppe-MIR6260
MI   MI0021613  ppe-MIR6260
//
AC   MIPF0000001
ID   uc_ppe-MIR6261
MI   MI0021614  ppe-MIR6261
//
AC   MIPF0000001
ID   uc_ppe-MIR6264
MI   MI0021618  ppe-MIR6264
//
AC   MIPF0000001
ID   uc_ppe-MIR6269
MI   MI0021630  ppe-MIR6269
//
AC   MIPF0000001
ID   uc_ppe-MIR6271
MI   MI0021633  ppe-MIR6271
//
AC   MIPF0000001
ID   uc_ppe-MIR6272
MI   MI0021635  ppe-MIR6272
//
AC   MIPF0000001
ID   uc_ppe-MIR6273
MI   MI0021636  ppe-MIR6273
//
AC   MIPF0000001
ID   uc_ppe-MIR6275
MI   MI0021639  ppe-MIR6275
//
AC   MIPF0000001
ID   uc_ppe-MIR6276
MI   MI0021642  ppe-MIR6276
//
AC   MIPF0000001
ID   uc_ppe-MIR6277
MI   MI0021643  ppe-MIR6277
//
AC   MIPF0000001
ID   uc_ppe-MIR6278
MI   MI0021644  ppe-MIR6278
//
AC   MIPF0000001
ID   uc_ppe-MIR6279
MI   MI0021645  ppe-MIR6279
//
AC   MIPF0000001
ID   uc_ppe-MIR6280
MI   MI0021647  ppe-MIR6280
//
AC   MIPF0000001
ID   uc_ppe-MIR6281
MI   MI0021648  ppe-MIR6281
//
AC   MIPF0000001
ID   uc_ppe-MIR6282
MI   MI0021649  ppe-MIR6282
//
AC   MIPF0000001
ID   uc_ppe-MIR6284
MI   MI0021651  ppe-MIR6284
//
AC   MIPF0000001
ID   uc_ppe-MIR6285
MI   MI0021653  ppe-MIR6285
//
AC   MIPF0000001
ID   uc_ppe-MIR6286
MI   MI0021654  ppe-MIR6286
//
AC   MIPF0000001
ID   uc_ppe-MIR6287
MI   MI0021656  ppe-MIR6287
//
AC   MIPF0000001
ID   uc_ppe-MIR6289
MI   MI0021659  ppe-MIR6289
//
AC   MIPF0000001
ID   uc_ppe-MIR6290
MI   MI0021662  ppe-MIR6290
//
AC   MIPF0000001
ID   uc_ppe-MIR6292
MI   MI0021664  ppe-MIR6292
//
AC   MIPF0000001
ID   uc_ppe-MIR6293
MI   MI0021666  ppe-MIR6293
//
AC   MIPF0000001
ID   uc_ppe-MIR6294
MI   MI0021667  ppe-MIR6294
//
AC   MIPF0000001
ID   uc_ppe-MIR8122
MI   MI0026146  ppe-MIR8122
//
AC   MIPF0000001
ID   uc_ppe-MIR8123
MI   MI0026147  ppe-MIR8123
//
AC   MIPF0000001
ID   uc_ppe-MIR8124
MI   MI0026150  ppe-MIR8124
//
AC   MIPF0000001
ID   uc_ppe-MIR8125
MI   MI0026151  ppe-MIR8125
//
AC   MIPF0000001
ID   uc_ppe-MIR8127
MI   MI0026158  ppe-MIR8127
//
AC   MIPF0000001
ID   uc_ppe-MIR8128
MI   MI0026160  ppe-MIR8128
//
AC   MIPF0000001
ID   uc_ppe-MIR8130
MI   MI0026163  ppe-MIR8130
//
AC   MIPF0000001
ID   uc_ppe-MIR8131
MI   MI0026164  ppe-MIR8131
//
AC   MIPF0000001
ID   uc_ppe-MIR8132
MI   MI0026166  ppe-MIR8132
//
AC   MIPF0000001
ID   uc_ppt-MIR1025
MI   MI0005966  ppt-MIR1025
//
AC   MIPF0000001
ID   uc_ppt-MIR1032
MI   MI0005987  ppt-MIR1032
//
AC   MIPF0000001
ID   uc_ppt-MIR1034
MI   MI0005993  ppt-MIR1034
//
AC   MIPF0000001
ID   uc_ppt-MIR1035
MI   MI0005994  ppt-MIR1035
//
AC   MIPF0000001
ID   uc_ppt-MIR1036
MI   MI0005995  ppt-MIR1036
//
AC   MIPF0000001
ID   uc_ppt-MIR1037
MI   MI0005996  ppt-MIR1037
//
AC   MIPF0000001
ID   uc_ppt-MIR1038
MI   MI0005997  ppt-MIR1038
//
AC   MIPF0000001
ID   uc_ppt-MIR1039
MI   MI0005998  ppt-MIR1039
//
AC   MIPF0000001
ID   uc_ppt-MIR1040
MI   MI0005999  ppt-MIR1040
//
AC   MIPF0000001
ID   uc_ppt-MIR1041
MI   MI0006000  ppt-MIR1041
//
AC   MIPF0000001
ID   uc_ppt-MIR1042
MI   MI0006001  ppt-MIR1042
//
AC   MIPF0000001
ID   uc_ppt-MIR1043
MI   MI0006002  ppt-MIR1043
//
AC   MIPF0000001
ID   uc_ppt-MIR1044
MI   MI0006003  ppt-MIR1044
//
AC   MIPF0000001
ID   uc_ppt-MIR1045
MI   MI0006004  ppt-MIR1045
//
AC   MIPF0000001
ID   uc_ppt-MIR1046
MI   MI0006005  ppt-MIR1046
//
AC   MIPF0000001
ID   uc_ppt-MIR1047
MI   MI0006006  ppt-MIR1047
//
AC   MIPF0000001
ID   uc_ppt-MIR1048
MI   MI0006007  ppt-MIR1048
//
AC   MIPF0000001
ID   uc_ppt-MIR1049
MI   MI0006008  ppt-MIR1049
//
AC   MIPF0000001
ID   uc_ppt-MIR1051
MI   MI0006010  ppt-MIR1051
//
AC   MIPF0000001
ID   uc_ppt-MIR1052
MI   MI0006011  ppt-MIR1052
//
AC   MIPF0000001
ID   uc_ppt-MIR1053
MI   MI0006012  ppt-MIR1053
//
AC   MIPF0000001
ID   uc_ppt-MIR1054
MI   MI0006013  ppt-MIR1054
//
AC   MIPF0000001
ID   uc_ppt-MIR1055
MI   MI0006014  ppt-MIR1055
//
AC   MIPF0000001
ID   uc_ppt-MIR1056
MI   MI0006015  ppt-MIR1056
//
AC   MIPF0000001
ID   uc_ppt-MIR1057
MI   MI0006016  ppt-MIR1057
//
AC   MIPF0000001
ID   uc_ppt-MIR1058
MI   MI0006017  ppt-MIR1058
//
AC   MIPF0000001
ID   uc_ppt-MIR1059
MI   MI0006018  ppt-MIR1059
//
AC   MIPF0000001
ID   uc_ppt-MIR1060
MI   MI0006019  ppt-MIR1060
//
AC   MIPF0000001
ID   uc_ppt-MIR1061
MI   MI0006020  ppt-MIR1061
//
AC   MIPF0000001
ID   uc_ppt-MIR1062
MI   MI0006021  ppt-MIR1062
//
AC   MIPF0000001
ID   uc_ppt-MIR1064
MI   MI0006030  ppt-MIR1064
//
AC   MIPF0000001
ID   uc_ppt-MIR1066
MI   MI0006032  ppt-MIR1066
//
AC   MIPF0000001
ID   uc_ppt-MIR1067
MI   MI0006033  ppt-MIR1067
//
AC   MIPF0000001
ID   uc_ppt-MIR1068
MI   MI0006034  ppt-MIR1068
//
AC   MIPF0000001
ID   uc_ppt-MIR1071
MI   MI0006037  ppt-MIR1071
//
AC   MIPF0000001
ID   uc_ppt-MIR1073
MI   MI0006039  ppt-MIR1073
//
AC   MIPF0000001
ID   uc_ppt-MIR1074
MI   MI0006040  ppt-MIR1074
//
AC   MIPF0000001
ID   uc_ppt-MIR1075
MI   MI0006041  ppt-MIR1075
//
AC   MIPF0000001
ID   uc_ppt-MIR1076
MI   MI0006042  ppt-MIR1076
//
AC   MIPF0000001
ID   uc_ppt-MIR1077
MI   MI0006043  ppt-MIR1077
//
AC   MIPF0000001
ID   uc_ppt-MIR1078
MI   MI0006044  ppt-MIR1078
//
AC   MIPF0000001
ID   uc_ppt-MIR1079
MI   MI0006045  ppt-MIR1079
//
AC   MIPF0000001
ID   uc_ppt-MIR1211
MI   MI0004710  ppt-MIR1211
//
AC   MIPF0000001
ID   uc_ppt-MIR1212
MI   MI0004711  ppt-MIR1212
//
AC   MIPF0000001
ID   uc_ppt-MIR1214
MI   MI0004713  ppt-MIR1214
//
AC   MIPF0000001
ID   uc_ppt-MIR1215
MI   MI0004714  ppt-MIR1215
//
AC   MIPF0000001
ID   uc_ppt-MIR1216
MI   MI0004715  ppt-MIR1216
//
AC   MIPF0000001
ID   uc_ppt-MIR1217
MI   MI0004716  ppt-MIR1217
//
AC   MIPF0000001
ID   uc_ppt-MIR1218
MI   MI0004717  ppt-MIR1218
//
AC   MIPF0000001
ID   uc_ppt-MIR1221
MI   MI0004726  ppt-MIR1221
//
AC   MIPF0000001
ID   uc_ppt-MIR2077
MI   MI0010529  ppt-MIR2077
//
AC   MIPF0000001
ID   uc_ppt-MIR2079
MI   MI0010531  ppt-MIR2079
//
AC   MIPF0000001
ID   uc_ppt-MIR2080
MI   MI0010532  ppt-MIR2080
//
AC   MIPF0000001
ID   uc_ppt-MIR2081
MI   MI0010535  ppt-MIR2081
//
AC   MIPF0000001
ID   uc_ppt-MIR2082
MI   MI0010536  ppt-MIR2082
//
AC   MIPF0000001
ID   uc_ppt-MIR419
MI   MI0005670  ppt-MIR419
//
AC   MIPF0000001
ID   uc_ppt-MIR893
MI   MI0005676  ppt-MIR893
//
AC   MIPF0000001
ID   uc_ppt-MIR895
MI   MI0005678  ppt-MIR895
//
AC   MIPF0000001
ID   uc_ppt-MIR901
MI   MI0005684  ppt-MIR901
//
AC   MIPF0000001
ID   uc_ppt-MIR903
MI   MI0005690  ppt-MIR903
//
AC   MIPF0000001
ID   uc_prd-lin-4
MI   MI0025549  prd-lin-4
//
AC   MIPF0000001
ID   uc_prd-mir-184
MI   MI0025716  prd-mir-184
//
AC   MIPF0000001
ID   uc_prd-mir-2
MI   MI0025600  prd-mir-2
//
AC   MIPF0000001
ID   uc_prd-mir-239
MI   MI0025552  prd-mir-239
//
AC   MIPF0000001
ID   uc_prd-mir-240
MI   MI0025617  prd-mir-240
//
AC   MIPF0000001
ID   uc_prd-mir-242
MI   MI0025579  prd-mir-242
//
AC   MIPF0000001
ID   uc_prd-mir-35b
MI   MI0025576  prd-mir-35b
//
AC   MIPF0000001
ID   uc_prd-mir-39
MI   MI0025728  prd-mir-39
//
AC   MIPF0000001
ID   uc_prd-mir-44
MI   MI0025714  prd-mir-44
//
AC   MIPF0000001
ID   uc_prd-mir-4816
MI   MI0025623  prd-mir-4816
//
AC   MIPF0000001
ID   uc_prd-mir-5359
MI   MI0025555  prd-mir-5359
//
AC   MIPF0000001
ID   uc_prd-mir-5360
MI   MI0025570  prd-mir-5360
//
AC   MIPF0000001
ID   uc_prd-mir-5594
MI   MI0025703  prd-mir-5594
//
AC   MIPF0000001
ID   uc_prd-mir-5960
MI   MI0025553  prd-mir-5960
//
AC   MIPF0000001
ID   uc_prd-mir-60
MI   MI0025615  prd-mir-60
//
AC   MIPF0000001
ID   uc_prd-mir-7579
MI   MI0025636  prd-mir-7579
//
AC   MIPF0000001
ID   uc_prd-mir-7865
MI   MI0025547  prd-mir-7865
//
AC   MIPF0000001
ID   uc_prd-mir-7866
MI   MI0025550  prd-mir-7866
//
AC   MIPF0000001
ID   uc_prd-mir-7867
MI   MI0025557  prd-mir-7867
//
AC   MIPF0000001
ID   uc_prd-mir-7868
MI   MI0025559  prd-mir-7868
//
AC   MIPF0000001
ID   uc_prd-mir-7869
MI   MI0025561  prd-mir-7869
//
AC   MIPF0000001
ID   uc_prd-mir-7870
MI   MI0025563  prd-mir-7870
//
AC   MIPF0000001
ID   uc_prd-mir-7871
MI   MI0025564  prd-mir-7871
//
AC   MIPF0000001
ID   uc_prd-mir-7872
MI   MI0025565  prd-mir-7872
//
AC   MIPF0000001
ID   uc_prd-mir-7873a
MI   MI0025566  prd-mir-7873a
//
AC   MIPF0000001
ID   uc_prd-mir-7873b
MI   MI0025597  prd-mir-7873b
//
AC   MIPF0000001
ID   uc_prd-mir-7874
MI   MI0025567  prd-mir-7874
//
AC   MIPF0000001
ID   uc_prd-mir-7875
MI   MI0025569  prd-mir-7875
//
AC   MIPF0000001
ID   uc_prd-mir-7876
MI   MI0025573  prd-mir-7876
//
AC   MIPF0000001
ID   uc_prd-mir-7877
MI   MI0025574  prd-mir-7877
//
AC   MIPF0000001
ID   uc_prd-mir-7878
MI   MI0025577  prd-mir-7878
//
AC   MIPF0000001
ID   uc_prd-mir-7879
MI   MI0025578  prd-mir-7879
//
AC   MIPF0000001
ID   uc_prd-mir-7882
MI   MI0025582  prd-mir-7882
//
AC   MIPF0000001
ID   uc_prd-mir-7884
MI   MI0025587  prd-mir-7884
//
AC   MIPF0000001
ID   uc_prd-mir-7885
MI   MI0025590  prd-mir-7885
//
AC   MIPF0000001
ID   uc_prd-mir-7886
MI   MI0025592  prd-mir-7886
//
AC   MIPF0000001
ID   uc_prd-mir-7887
MI   MI0025593  prd-mir-7887
//
AC   MIPF0000001
ID   uc_prd-mir-7888
MI   MI0025595  prd-mir-7888
//
AC   MIPF0000001
ID   uc_prd-mir-7889
MI   MI0025596  prd-mir-7889
//
AC   MIPF0000001
ID   uc_prd-mir-7890
MI   MI0025598  prd-mir-7890
//
AC   MIPF0000001
ID   uc_prd-mir-7891
MI   MI0025603  prd-mir-7891
//
AC   MIPF0000001
ID   uc_prd-mir-7892
MI   MI0025605  prd-mir-7892
//
AC   MIPF0000001
ID   uc_prd-mir-7893
MI   MI0025606  prd-mir-7893
//
AC   MIPF0000001
ID   uc_prd-mir-7894
MI   MI0025608  prd-mir-7894
//
AC   MIPF0000001
ID   uc_prd-mir-7897
MI   MI0025614  prd-mir-7897
//
AC   MIPF0000001
ID   uc_prd-mir-7899
MI   MI0025618  prd-mir-7899
//
AC   MIPF0000001
ID   uc_prd-mir-7900
MI   MI0025620  prd-mir-7900
//
AC   MIPF0000001
ID   uc_prd-mir-7901
MI   MI0025621  prd-mir-7901
//
AC   MIPF0000001
ID   uc_prd-mir-7902
MI   MI0025628  prd-mir-7902
//
AC   MIPF0000001
ID   uc_prd-mir-7903
MI   MI0025630  prd-mir-7903
//
AC   MIPF0000001
ID   uc_prd-mir-7904
MI   MI0025631  prd-mir-7904
//
AC   MIPF0000001
ID   uc_prd-mir-7905
MI   MI0025632  prd-mir-7905
//
AC   MIPF0000001
ID   uc_prd-mir-7908
MI   MI0025635  prd-mir-7908
//
AC   MIPF0000001
ID   uc_prd-mir-7909
MI   MI0025638  prd-mir-7909
//
AC   MIPF0000001
ID   uc_prd-mir-7912
MI   MI0025646  prd-mir-7912
//
AC   MIPF0000001
ID   uc_prd-mir-7913
MI   MI0025648  prd-mir-7913
//
AC   MIPF0000001
ID   uc_prd-mir-7914
MI   MI0025650  prd-mir-7914
//
AC   MIPF0000001
ID   uc_prd-mir-7915
MI   MI0025653  prd-mir-7915
//
AC   MIPF0000001
ID   uc_prd-mir-7916
MI   MI0025654  prd-mir-7916
//
AC   MIPF0000001
ID   uc_prd-mir-7917
MI   MI0025656  prd-mir-7917
//
AC   MIPF0000001
ID   uc_prd-mir-7920
MI   MI0025662  prd-mir-7920
//
AC   MIPF0000001
ID   uc_prd-mir-7921
MI   MI0025663  prd-mir-7921
//
AC   MIPF0000001
ID   uc_prd-mir-7922
MI   MI0025664  prd-mir-7922
//
AC   MIPF0000001
ID   uc_prd-mir-7923
MI   MI0025666  prd-mir-7923
//
AC   MIPF0000001
ID   uc_prd-mir-7924
MI   MI0025667  prd-mir-7924
//
AC   MIPF0000001
ID   uc_prd-mir-7925
MI   MI0025670  prd-mir-7925
//
AC   MIPF0000001
ID   uc_prd-mir-7926
MI   MI0025671  prd-mir-7926
//
AC   MIPF0000001
ID   uc_prd-mir-7928
MI   MI0025673  prd-mir-7928
//
AC   MIPF0000001
ID   uc_prd-mir-7929
MI   MI0025674  prd-mir-7929
//
AC   MIPF0000001
ID   uc_prd-mir-7930
MI   MI0025675  prd-mir-7930
//
AC   MIPF0000001
ID   uc_prd-mir-7931
MI   MI0025676  prd-mir-7931
//
AC   MIPF0000001
ID   uc_prd-mir-7932
MI   MI0025679  prd-mir-7932
//
AC   MIPF0000001
ID   uc_prd-mir-7933
MI   MI0025680  prd-mir-7933
//
AC   MIPF0000001
ID   uc_prd-mir-7934
MI   MI0025682  prd-mir-7934
//
AC   MIPF0000001
ID   uc_prd-mir-7935
MI   MI0025684  prd-mir-7935
//
AC   MIPF0000001
ID   uc_prd-mir-7936
MI   MI0025686  prd-mir-7936
//
AC   MIPF0000001
ID   uc_prd-mir-7937
MI   MI0025687  prd-mir-7937
//
AC   MIPF0000001
ID   uc_prd-mir-7938
MI   MI0025688  prd-mir-7938
//
AC   MIPF0000001
ID   uc_prd-mir-7940c
MI   MI0025589  prd-mir-7940c
//
AC   MIPF0000001
ID   uc_prd-mir-7941
MI   MI0025692  prd-mir-7941
//
AC   MIPF0000001
ID   uc_prd-mir-7942
MI   MI0025693  prd-mir-7942
//
AC   MIPF0000001
ID   uc_prd-mir-7943
MI   MI0025694  prd-mir-7943
//
AC   MIPF0000001
ID   uc_prd-mir-7944
MI   MI0025695  prd-mir-7944
//
AC   MIPF0000001
ID   uc_prd-mir-7945
MI   MI0025696  prd-mir-7945
//
AC   MIPF0000001
ID   uc_prd-mir-7946
MI   MI0025697  prd-mir-7946
//
AC   MIPF0000001
ID   uc_prd-mir-7947
MI   MI0025700  prd-mir-7947
//
AC   MIPF0000001
ID   uc_prd-mir-7949
MI   MI0025705  prd-mir-7949
//
AC   MIPF0000001
ID   uc_prd-mir-7953
MI   MI0025717  prd-mir-7953
//
AC   MIPF0000001
ID   uc_prd-mir-7954
MI   MI0025719  prd-mir-7954
//
AC   MIPF0000001
ID   uc_prd-mir-7955
MI   MI0025720  prd-mir-7955
//
AC   MIPF0000001
ID   uc_prd-mir-7956
MI   MI0025721  prd-mir-7956
//
AC   MIPF0000001
ID   uc_prd-mir-7958
MI   MI0025723  prd-mir-7958
//
AC   MIPF0000001
ID   uc_prd-mir-7960
MI   MI0025729  prd-mir-7960
//
AC   MIPF0000001
ID   uc_prd-mir-7963
MI   MI0025736  prd-mir-7963
//
AC   MIPF0000001
ID   uc_prd-mir-7965
MI   MI0025738  prd-mir-7965
//
AC   MIPF0000001
ID   uc_prd-mir-7966a
MI   MI0025619  prd-mir-7966a
//
AC   MIPF0000001
ID   uc_prd-mir-7967
MI   MI0025741  prd-mir-7967
//
AC   MIPF0000001
ID   uc_prd-mir-7968
MI   MI0025742  prd-mir-7968
//
AC   MIPF0000001
ID   uc_prd-mir-7969
MI   MI0025743  prd-mir-7969
//
AC   MIPF0000001
ID   uc_prd-mir-7970
MI   MI0025744  prd-mir-7970
//
AC   MIPF0000001
ID   uc_prd-mir-7971
MI   MI0025745  prd-mir-7971
//
AC   MIPF0000001
ID   uc_prd-mir-84
MI   MI0025556  prd-mir-84
//
AC   MIPF0000001
ID   uc_prv-mir-LLT3
MI   MI0022074  prv-mir-LLT3
//
AC   MIPF0000001
ID   uc_prv-mir-LLT5
MI   MI0022076  prv-mir-LLT5
//
AC   MIPF0000001
ID   uc_prv-mir-LLT6
MI   MI0022077  prv-mir-LLT6
//
AC   MIPF0000001
ID   uc_prv-mir-LLT7
MI   MI0022078  prv-mir-LLT7
//
AC   MIPF0000001
ID   uc_prv-mir-LLT8
MI   MI0022079  prv-mir-LLT8
//
AC   MIPF0000001
ID   uc_pta-MIR1309
MI   MI0009706  pta-MIR1309
//
AC   MIPF0000001
ID   uc_pta-MIR948
MI   MI0005797  pta-MIR948
//
AC   MIPF0000001
ID   uc_ptc-MIR1445
MI   MI0007040  ptc-MIR1445
//
AC   MIPF0000001
ID   uc_ptc-MIR1449
MI   MI0007049  ptc-MIR1449
//
AC   MIPF0000001
ID   uc_ptc-MIR3627a
MI   MI0022035  ptc-MIR3627a
//
AC   MIPF0000001
ID   uc_ptc-MIR397c
MI   MI0002334  ptc-MIR397c
//
AC   MIPF0000001
ID   uc_ptc-MIR480
MI   MI0002390  ptc-MIR480
//
AC   MIPF0000001
ID   uc_ptc-MIR6421
MI   MI0021962  ptc-MIR6421
//
AC   MIPF0000001
ID   uc_ptc-MIR6422
MI   MI0022008  ptc-MIR6422
//
AC   MIPF0000001
ID   uc_ptc-MIR6424
MI   MI0022032  ptc-MIR6424
//
AC   MIPF0000001
ID   uc_ptc-MIR6427
MI   MI0022001  ptc-MIR6427
//
AC   MIPF0000001
ID   uc_ptc-MIR6428
MI   MI0022002  ptc-MIR6428
//
AC   MIPF0000001
ID   uc_ptc-MIR6430
MI   MI0022004  ptc-MIR6430
//
AC   MIPF0000001
ID   uc_ptc-MIR6431
MI   MI0022005  ptc-MIR6431
//
AC   MIPF0000001
ID   uc_ptc-MIR6432
MI   MI0022006  ptc-MIR6432
//
AC   MIPF0000001
ID   uc_ptc-MIR6434
MI   MI0022009  ptc-MIR6434
//
AC   MIPF0000001
ID   uc_ptc-MIR6435
MI   MI0022010  ptc-MIR6435
//
AC   MIPF0000001
ID   uc_ptc-MIR6436
MI   MI0022011  ptc-MIR6436
//
AC   MIPF0000001
ID   uc_ptc-MIR6441
MI   MI0022016  ptc-MIR6441
//
AC   MIPF0000001
ID   uc_ptc-MIR6442
MI   MI0022017  ptc-MIR6442
//
AC   MIPF0000001
ID   uc_ptc-MIR6443
MI   MI0022018  ptc-MIR6443
//
AC   MIPF0000001
ID   uc_ptc-MIR6446
MI   MI0022021  ptc-MIR6446
//
AC   MIPF0000001
ID   uc_ptc-MIR6448
MI   MI0022023  ptc-MIR6448
//
AC   MIPF0000001
ID   uc_ptc-MIR6449
MI   MI0022025  ptc-MIR6449
//
AC   MIPF0000001
ID   uc_ptc-MIR6452
MI   MI0022034  ptc-MIR6452
//
AC   MIPF0000001
ID   uc_ptc-MIR6454
MI   MI0022036  ptc-MIR6454
//
AC   MIPF0000001
ID   uc_ptc-MIR6456
MI   MI0022038  ptc-MIR6456
//
AC   MIPF0000001
ID   uc_ptc-MIR6458
MI   MI0021963  ptc-MIR6458
//
AC   MIPF0000001
ID   uc_ptc-MIR6460
MI   MI0021966  ptc-MIR6460
//
AC   MIPF0000001
ID   uc_ptc-MIR6461
MI   MI0021967  ptc-MIR6461
//
AC   MIPF0000001
ID   uc_ptc-MIR6463
MI   MI0021969  ptc-MIR6463
//
AC   MIPF0000001
ID   uc_ptc-MIR6465
MI   MI0021972  ptc-MIR6465
//
AC   MIPF0000001
ID   uc_ptc-MIR6466
MI   MI0021973  ptc-MIR6466
//
AC   MIPF0000001
ID   uc_ptc-MIR6467
MI   MI0021974  ptc-MIR6467
//
AC   MIPF0000001
ID   uc_ptc-MIR6468
MI   MI0021978  ptc-MIR6468
//
AC   MIPF0000001
ID   uc_ptc-MIR6471
MI   MI0021985  ptc-MIR6471
//
AC   MIPF0000001
ID   uc_ptc-MIR6472
MI   MI0021986  ptc-MIR6472
//
AC   MIPF0000001
ID   uc_ptc-MIR6475
MI   MI0021990  ptc-MIR6475
//
AC   MIPF0000001
ID   uc_ptc-MIR6477
MI   MI0021992  ptc-MIR6477
//
AC   MIPF0000001
ID   uc_ptc-MIR6478
MI   MI0021994  ptc-MIR6478
//
AC   MIPF0000001
ID   uc_ptc-MIR6480
MI   MI0021997  ptc-MIR6480
//
AC   MIPF0000001
ID   uc_ptc-MIR7812
MI   MI0025471  ptc-MIR7812
//
AC   MIPF0000001
ID   uc_ptc-MIR7815
MI   MI0025473  ptc-MIR7815
//
AC   MIPF0000001
ID   uc_ptc-MIR7818
MI   MI0025478  ptc-MIR7818
//
AC   MIPF0000001
ID   uc_ptc-MIR7820
MI   MI0025480  ptc-MIR7820
//
AC   MIPF0000001
ID   uc_ptc-MIR7821
MI   MI0025502  ptc-MIR7821
//
AC   MIPF0000001
ID   uc_ptc-MIR7822
MI   MI0025481  ptc-MIR7822
//
