AC   MIPF0000001
ID   let-7
MI   MI0006126  rno-mir-883
MI   MI0005476  mmu-mir-883a
//
AC   MIPF0001737
ID   mir-8915
MI   MI0028143  eca-mir-8987
MI   MI0028050  eca-mir-8915
MI   MI0028890  efu-mir-8915
//
AC   MIPF0001738
ID   mir-8986b
MI   MI0028142  eca-mir-8986a
MI   MI0028151  eca-mir-8986b
MI   MI0020156  hco-mir-5978
//
AC   MIPF0001739
ID   mir-2822-2
MI   MI0012408  bmo-mir-2822-1
MI   MI0007542  gga-mir-1798
MI   MI0012439  bmo-mir-2822-2
//
AC   MIPF0001740
ID   mir-rL1-6
MI   MI0001067  ebv-mir-BART1
MI   MI0003742  rlcv-mir-rL1-6
MI   MI0012169  lgi-mir-2722
//
AC   MIPF0001741
ID   mir-7227
MI   MI0024198  ghr-MIR7509
MI   MI0023722  mmu-mir-7227
MI   MI0025501  ptc-MIR7819
//
AC   MIPF0001742
ID   MIR5794
MI   MI0019806  osa-MIR5794
MI   MI0013035  osa-MIR2871a
MI   MI0013036  osa-MIR2871b
//
AC   MIPF0001743
ID   mir-9571b
MI   MI0018157  bdi-MIR5184
MI   MI0029324  mse-mir-9571a
MI   MI0029325  mse-mir-9571b
//
AC   MIPF0001744
ID   mir-3263
MI   MI0023508  sbi-MIR6217a
MI   MI0023509  sbi-MIR6217b
MI   MI0014319  bmo-mir-3263
//
AC   MIPF0001745
ID   mir-7443
MI   MI0011495  bta-mir-2442
MI   MI0022637  hsa-mir-6792
MI   MI0024109  gga-mir-7443
//
AC   MIPF0001746
ID   mir-9075
MI   MI0028248  eca-mir-9075
MI   MI0017203  pma-mir-4593
MI   MI0023671  mml-mir-7185
//
AC   MIPF0001747
ID   mir-6780a
MI   MI0006801  oan-mir-1365
MI   MI0022625  hsa-mir-6780a
MI   MI0013054  bta-mir-2881
//
AC   MIPF0001748
ID   mir-1205
MI   MI0015190  ppy-mir-1205
MI   MI0008427  ptr-mir-1205
MI   MI0006338  hsa-mir-1205
//
AC   MIPF0001749
ID   mir-5364
MI   MI0027709  gra-MIR8722
MI   MI0026310  bma-mir-5364
MI   MI0018615  asu-mir-5364
//
AC   MIPF0001750
ID   mir-9207
MI   MI0028031  cfa-mir-8834a-2
MI   MI0027920  cfa-mir-8834a-1
MI   MI0028458  efu-mir-9207
//
AC   MIPF0001751
ID   mir-608
MI   MI0015093  ppy-mir-608
MI   MI0018513  rmi-mir-5331
MI   MI0003621  hsa-mir-608
//
AC   MIPF0001752
ID   mir-92e
MI   MI0020187  spu-mir-5994
MI   MI0028239  eca-mir-9066
MI   MI0015495  cin-mir-92e
//
AC   MIPF0001753
ID   MIR9666c
MI   MI0030421  tae-MIR9666b
MI   MI0030394  tae-MIR9666c
MI   MI0030388  tae-MIR9666a
//
AC   MIPF0001754
ID   mir-3233
MI   MI0014287  bmo-mir-3233
MI   MI0011833  mtr-MIR2596
MI   MI0019212  ath-MIR5639
//
AC   MIPF0001755
ID   mir-84-2
MI   MI0026316  bma-mir-84-1
MI   MI0026317  bma-mir-84-2
MI   MI0018557  asu-mir-84
//
AC   MIPF0001756
ID   mir-2066
MI   MI0026209  bbe-mir-2066
MI   MI0010504  bfl-mir-2066
MI   MI0015395  rno-mir-3541
//
AC   MIPF0001757
ID   mir-3861
MI   MI0005943  ppt-MIR902i
MI   MI0016346  tca-mir-3861
MI   MI0005942  ppt-MIR902h
//
AC   MIPF0001758
ID   MIR4239
MI   MI0015819  ath-MIR4239
MI   MI0018908  aca-mir-5405
MI   MI0015801  aly-MIR4239
//
AC   MIPF0001759
ID   mir-6927
MI   MI0022774  mmu-mir-6927
MI   MI0016889  hsa-mir-4522
MI   MI0015389  gga-mir-3536
//
AC   MIPF0001760
ID   mir-5106
MI   MI0018014  mmu-mir-5106
MI   MI0017947  bdi-MIR5057
MI   MI0007427  gga-mir-1692
//
AC   MIPF0001761
ID   MIR5035
MI   MI0016584  gma-MIR4415a
MI   MI0017908  gma-MIR5035
MI   MI0018685  gma-MIR4415b
//
AC   MIPF0001762
ID   MIR9657c
MI   MI0030417  tae-MIR9657c
MI   MI0030420  tae-MIR9657b
MI   MI0030375  tae-MIR9657a
//
AC   MIPF0001763
ID   mir-8500
MI   MI0027354  pxy-mir-8500
MI   MI0027303  pxy-mir-8499b
MI   MI0027302  pxy-mir-8499a
//
AC   MIPF0001764
ID   mir-643
MI   MI0003658  hsa-mir-643
MI   MI0008834  ptr-mir-643
MI   MI0007886  mml-mir-643
//
AC   MIPF0001765
ID   mir-8449
MI   MI0018998  pti-MIR5480
MI   MI0027245  sma-mir-8449
MI   MI0015318  sja-mir-3494
//
AC   MIPF0001766
ID   mir-8436
MI   MI0027229  sma-mir-8436
MI   MI0011986  mtr-MIR2654
MI   MI0031043  gma-MIR9752
//
AC   MIPF0001767
ID   mir-3025
MI   MI0025365  bdi-MIR7747
MI   MI0013968  api-mir-3025
MI   MI0031040  gma-MIR9750
//
AC   MIPF0001768
ID   mir-4069
MI   MI0010617  ame-mir-1006
MI   MI0014447  bmo-mir-3386
MI   MI0015620  cin-mir-4069
//
AC   MIPF0001769
ID   MIR5674b
MI   MI0019271  gma-MIR5674a
MI   MI0019793  gma-MIR5674b
MI   MI0018628  gma-MIR5372
//
AC   MIPF0001770
ID   mir-5881b
MI   MI0005404  ath-MIR849
MI   MI0023494  bma-mir-5881b
MI   MI0023493  bma-mir-5881a
//
AC   MIPF0001771
ID   mir-1957b
MI   MI0021929  mmu-mir-1957b
MI   MI0009954  mmu-mir-1957a
MI   MI0009917  mmu-mir-1928
//
AC   MIPF0001772
ID   mir-1202
MI   MI0015188  ppy-mir-1202
MI   MI0008424  ptr-mir-1202
MI   MI0006334  hsa-mir-1202
//
AC   MIPF0001773
ID   mir-3066
MI   MI0025359  bdi-MIR7741
MI   MIMAT0002183  kshv-miR-K12-2
MI   MI0014028  mmu-mir-3066
//
AC   MIPF0001774
ID   mir-9107
MI   MI0028285  eca-mir-9107
MI   MI0016791  hsa-mir-4448
MI   MI0025520  hsa-mir-7850
//
AC   MIPF0001775
ID   mir-575
MI   MI0015063  ppy-mir-575
MI   MI0003582  hsa-mir-575
MI   MI0008786  ptr-mir-575
//
AC   MIPF0001776
ID   mir-3043-3
MI   MI0013996  api-mir-3043-3
MI   MI0013995  api-mir-3043-2
MI   MI0013994  api-mir-3043-1
//
AC   MIPF0001777
ID   mir-3759
MI   MI0016162  ame-mir-3759
MI   MI0027840  gra-MIR8670b
MI   MI0027839  gra-MIR8670a
//
AC   MIPF0001778
ID   mir-3338
MI   MI0021778  hme-mir-3338
MI   MI0020981  mse-mir-3338
MI   MI0014396  bmo-mir-3338
//
AC   MIPF0001779
ID   mir-4900a-2
MI   MI0023544  bfl-mir-4900a-2
MI   MI0017674  bfl-mir-4900a-1
MI   MI0017887  ath-MIR5019
//
AC   MIPF0001780
ID   mir-1669
MI   MI0022178  tgu-mir-1669
MI   MI0007403  gga-mir-1669
MI   MI0021852  rno-mir-6328
//
AC   MIPF0001781
ID   mir-2411
MI   MI0011456  bta-mir-2411
MI   MI0022164  ssc-mir-2411
MI   MI0030715  chi-mir-2411
//
AC   MIPF0001782
ID   mir-6668
MI   MI0011856  mtr-MIR2605
MI   MI0022488  gga-mir-6668
MI   MI0016373  tca-mir-3879
//
AC   MIPF0001783
ID   mir-8820
MI   MI0027901  cfa-mir-8820
MI   MI0022934  mmu-mir-7084
MI   MI0024064  oan-mir-7413
//
AC   MIPF0001784
ID   MIR7486c
MI   MI0024170  ghr-MIR7486b
MI   MI0024169  ghr-MIR7486a
MI   MI0027830  gra-MIR7486c
//
AC   MIPF0001785
ID   mir-6958
MI   MI0016883  hsa-mir-4517
MI   MI0017878  hsa-mir-5010
MI   MI0022805  mmu-mir-6958
//
AC   MIPF0001786
ID   MIR413
MI   MI0001424  ath-MIR413
MI   MI0001433  osa-MIR413
MI   MI0018065  osa-MIR5150
//
AC   MIPF0001787
ID   MIR5337b
MI   MI0021597  osa-MIR5337b
MI   MI0018519  osa-MIR5337a
MI   MI0010566  osa-MIR2105
//
AC   MIPF0001788
ID   mir-3744
MI   MI0031049  gma-MIR9756
MI   MI0019732  gma-MIR5782
MI   MI0016243  ame-mir-3744
//
AC   MIPF0001789
ID   mir-6635-3
MI   MI0031112  gga-mir-6635-3
MI   MI0022455  gga-mir-6635-2
MI   MI0022454  gga-mir-6635-1
//
AC   MIPF0001790
ID   mir-rL1-25
MI   MI0013284  rlcv-mir-rL1-25
MI   MI0003731  ebv-mir-BART9
MI   MI0010628  ebv-mir-BART22
//
AC   MIPF0001791
ID   mir-8802
MI   MI0026305  bma-mir-45
MI   MI0027882  cfa-mir-8802
MI   MI0025498  ptc-MIR7841
//
AC   MIPF0001792
ID   MIR6023
MI   MI0020240  sly-MIR6023
MI   MI0020239  stu-MIR6023
MI   MI0015839  hsa-mir-4308
//
AC   MIPF0001793
ID   mir-9814
MI   MI0027782  gra-MIR8758
MI   MI0031581  ssc-mir-9814
MI   MI0027805  gra-MIR8772
//
AC   MIPF0001794
ID   mir-4510
MI   MI0020656  ggo-mir-4510
MI   MI0020574  ptr-mir-4510
MI   MI0016876  hsa-mir-4510
//
AC   MIPF0001795
ID   mir-6611
MI   MI0022430  gga-mir-6611
MI   MI0019407  tur-mir-210-2
MI   MI0019380  tur-mir-210-1
//
AC   MIPF0001796
ID   mir-7256
MI   MI0023751  mdo-mir-7256
MI   MI0008280  osa-MIR1876
MI   MI0013675  tgu-mir-2977
//
AC   MIPF0001797
ID   mir-6712
MI   MI0022534  gga-mir-6712
MI   MI0017210  pma-mir-4599b
MI   MI0017209  pma-mir-4599a
//
AC   MIPF0001798
ID   mir-6965
MI   MI0017598  spu-mir-4848b
MI   MI0017597  spu-mir-4848a
MI   MI0022812  mmu-mir-6965
//
AC   MIPF0001799
ID   mir-1290
MI   MI0015246  ppy-mir-1290
MI   MI0008491  ptr-mir-1290
MI   MI0006352  hsa-mir-1290
//
AC   MIPF0001800
ID   mir-4061
MI   MI0015612  cin-mir-4061
MI   MI0018148  bdi-MIR5177
MI   MI0007109  odi-mir-1496
//
AC   MIPF0001801
ID   mir-2162
MI   MI0027274  sma-mir-2162
MI   MI0015299  sja-mir-2162
MI   MI0028969  gsa-mir-1993
//
AC   MIPF0001802
ID   mir-9829
MI   MI0017271  hsa-mir-4644
MI   MI0008314  mmu-mir-1897
MI   MI0031598  ssc-mir-9829
//
AC   MIPF0001803
ID   mir-2542-3
MI   MI0011683  dps-mir-2542-3
MI   MI0011680  dps-mir-2542-2
MI   MI0011677  dps-mir-2542-1
//
AC   MIPF0001804
ID   MIR8029
MI   MI0025842  stu-MIR8029
MI   MI0023142  mdm-MIR7120b
MI   MI0023141  mdm-MIR7120a
//
AC   MIPF0001805
ID   MIR5285c
MI   MI0018448  mtr-MIR5285c
MI   MI0018447  mtr-MIR5285b
MI   MI0018446  mtr-MIR5285a
//
AC   MIPF0001806
ID   mir-449c
MI   MI0023812  mdo-mir-449c
MI   MI0018905  aca-mir-449c
MI   MI0031471  oha-mir-449c
//
AC   MIPF0001807
ID   mir-8809
MI   MI0007533  gga-mir-1790
MI   MI0022670  hsa-mir-6825
MI   MI0027889  cfa-mir-8809
//
AC   MIPF0001808
ID   mir-3138
MI   MI0020819  ggo-mir-3138
MI   MI0020594  ptr-mir-3138
MI   MI0014161  hsa-mir-3138
//
AC   MIPF0001809
ID   mir-1292
MI   MI0015248  ppy-mir-1292
MI   MI0008495  ptr-mir-1292
MI   MI0006433  hsa-mir-1292
//
AC   MIPF0001810
ID   mir-8210
MI   MI0026843  cel-mir-8210
MI   MI0007340  gga-mir-1612
MI   MI0006920  oan-mir-1407
//
AC   MIPF0001811
ID   mir-8209
MI   MI0018990  pti-MIR5472
MI   MI0026842  cel-mir-8209
MI   MI0022776  mmu-mir-6929
//
AC   MIPF0001812
ID   mir-8977
MI   MI0028133  eca-mir-8977
MI   MI0017882  ath-MIR5014a
MI   MI0020195  ath-MIR5014b
//
AC   MIPF0001813
ID   mir-US33
MI   MI0001686  hcmv-mir-US33
MI   MI0023579  hcmv-mir-US29
MI   MI0028311  eca-mir-9129
//
AC   MIPF0001814
ID   mir-3938
MI   MI0023667  mml-mir-3938
MI   MI0020939  ppy-mir-3938
MI   MI0016594  hsa-mir-3938
//
AC   MIPF0001815
ID   MIR833
MI   MI0005389  ath-MIR833a
MI   MI0014609  aly-MIR833
MI   MI0019230  ath-MIR833b
//
AC   MIPF0001816
ID   mir-9060
MI   MI0028171  eca-mir-9010
MI   MI0018169  hsa-mir-5190
MI   MI0028233  eca-mir-9060
//
AC   MIPF0001817
ID   MIR5304
MI   MI0018481  sly-MIR5304
MI   MI0025883  stu-MIR5304
MI   MI0028928  dme-mir-9379
//
AC   MIPF0001818
ID   mir-2849-3
MI   MI0012472  bmo-mir-2849-3
MI   MI0012471  bmo-mir-2849-2
MI   MI0012468  bmo-mir-2849-1
//
AC   MIPF0001819
ID   mir-1269
MI   MI0006406  hsa-mir-1269a
MI   MI0015227  ppy-mir-1269
MI   MI0016888  hsa-mir-1269b
//
AC   MIPF0001820
ID   mir-9424b
MI   MI0029042  nve-mir-9424b
MI   MI0029032  nve-mir-9424a
MI   MI0017758  dme-mir-4972
//
AC   MIPF0001821
ID   mir-7483
MI   MI0024163  gga-mir-7483
MI   MI0013069  bta-mir-2894
MI   MI0017088  pma-mir-155
//
AC   MIPF0001822
ID   mir-551
MI   MI0026720  ssa-mir-551
MI   MI0023425  ccr-mir-551
MI   MI0024678  ipu-mir-551
//
AC   MIPF0001823
ID   mir-5990
MI   MI0013040  osa-MIR2875
MI   MI0020175  hco-mir-5990
MI   MI0021963  ptc-MIR6458
//
AC   MIPF0001824
ID   mir-4889b
MI   MI0017660  bfl-mir-4889b
MI   MI0017659  bfl-mir-4889a
MI   MI0026263  bbe-mir-4889b
//
AC   MIPF0001825
ID   mir-4713
MI   MI0023169  mdm-MIR7127b
MI   MI0023168  mdm-MIR7127a
MI   MI0017347  hsa-mir-4713
//
AC   MIPF0001826
ID   mir-3535
MI   MI0026036  mmu-mir-3535
MI   MI0015388  gga-mir-3535
MI   MI0007464  gga-mir-1727
//
AC   MIPF0001827
ID   MIR823
MI   MI0016035  vvi-MIR3635
MI   MI0014602  aly-MIR823
MI   MI0005380  ath-MIR823
//
AC   MIPF0001828
ID   MIR3706
MI   MI0010540  mtr-MIR1510b
MI   MI0010542  mtr-MIR1510a
MI   MI0016108  pab-MIR3706
//
AC   MIPF0001829
ID   mir-8949
MI   MI0028096  eca-mir-8949
MI   MI0007069  gga-mir-1464
MI   MI0007301  gga-mir-1575
//
AC   MIPF0001830
ID   mir-7070
MI   MI0022668  hsa-mir-6823
MI   MI0022920  mmu-mir-7070
MI   MI0022581  hsa-mir-6736
//
AC   MIPF0001831
ID   mir-6899
MI   MI0019020  osa-MIR5502
MI   MI0006012  ppt-MIR1053
MI   MI0022746  mmu-mir-6899
//
AC   MIPF0001832
ID   mir-6352
MI   MI0021880  mmu-mir-6352
MI   MI0018606  asu-mir-5356a
MI   MI0018607  asu-mir-5356b
//
AC   MIPF0001833
ID   mir-1178
MI   MI0015178  ppy-mir-1178
MI   MI0008413  ptr-mir-1178
MI   MI0006271  hsa-mir-1178
//
AC   MIPF0001834
ID   mir-1543
MI   MI0018700  aca-mir-5393
MI   MI0028380  eca-mir-1543
MI   MI0007267  mdo-mir-1543
//
AC   MIPF0001835
ID   mir-6536-2
MI   MI0022344  bta-mir-6536-2
MI   MI0022342  bta-mir-6536-1
MI   MI0017446  hsa-mir-4799
//
AC   MIPF0001836
ID   mir-7638
MI   MI0022211  hsa-mir-6500
MI   MI0024913  cbn-mir-7638
MI   MI0016758  hsa-mir-4421
//
AC   MIPF0001837
ID   mir-6095-3
MI   MI0021055  mse-mir-6095-3
MI   MI0021053  mse-mir-6095-1
MI   MI0021054  mse-mir-6095-2
//
AC   MIPF0001838
ID   mir-1183
MI   MI0015182  ppy-mir-1183
MI   MI0008417  ptr-mir-1183
MI   MI0006276  hsa-mir-1183
//
AC   MIPF0001839
ID   MIR6022
MI   MI0020238  sly-MIR6022
MI   MI0021522  hvu-MIR6204
MI   MI0020237  stu-MIR6022
//
AC   MIPF0001840
ID   mir-2157
MI   MI0022026  ptc-MIR6450a
MI   MI0022033  ptc-MIR6450b
MI   MI0010790  sme-mir-2157
//
AC   MIPF0001841
ID   mir-6131
MI   MI0021285  mml-mir-6131
MI   MI0021276  hsa-mir-6131
MI   MI0021266  ptr-mir-6131
//
AC   MIPF0001842
ID   MIR1094c
MI   MI0006080  smo-MIR1094c
MI   MI0006079  smo-MIR1094b
MI   MI0006078  smo-MIR1094a
//
AC   MIPF0001843
ID   mir-7093
MI   MI0022943  mmu-mir-7093
MI   MI0022654  hsa-mir-6809
MI   MI0011322  bta-mir-2309
//
AC   MIPF0001844
ID   mir-2003
MI   MI0025170  lva-mir-2003
MI   MI0010273  spu-mir-2003
MI   MI0023808  mdo-mir-7294
//
AC   MIPF0001845
ID   MIR829
MI   MI0005385  ath-MIR829
MI   MI0014607  aly-MIR829
MI   MI0025405  bdi-MIR7783
//
AC   MIPF0001846
ID   mir-I7
MI   MI0027260  sma-mir-8460
MI   MI0016165  ame-mir-3762
MI   MI0012623  iltv-mir-I7
//
AC   MIPF0001847
ID   mir-2856-2
MI   MI0027496  atr-MIR8607
MI   MI0012998  bmo-mir-2856-1
MI   MI0012999  bmo-mir-2856-2
//
AC   MIPF0001848
ID   MIR9490
MI   MI0025350  bdi-MIR7734
MI   MI0029140  bdi-MIR9490
MI   MI0025320  bdi-MIR7709
//
AC   MIPF0001849
ID   mir-4515
MI   MI0028536  efu-mir-9245
MI   MI0020932  ppy-mir-4515
MI   MI0016881  hsa-mir-4515
//
AC   MIPF0001850
ID   mir-7628
MI   MI0019090  mtr-MIR5562
MI   MI0024814  cbn-mir-7628
MI   MI0018339  mtr-MIR5240
//
AC   MIPF0001851
ID   mir-463
MI   MI0026037  mmu-mir-8106
MI   MI0002398  mmu-mir-463
MI   MI0006149  rno-mir-463
//
AC   MIPF0001852
ID   MIR820c
MI   MI0005263  osa-MIR820a
MI   MI0005265  osa-MIR820c
MI   MI0005264  osa-MIR820b
//
AC   MIPF0001853
ID   mir-8489b
MI   MI0027370  pxy-mir-8489b
MI   MI0027292  pxy-mir-8489a
MI   MI0007514  gga-mir-1771
//
AC   MIPF0001854
ID   mir-6070
MI   MI0006009  ppt-MIR1050
MI   MI0020347  hsa-mir-6070
MI   MI0011721  dps-mir-2572
//
AC   MIPF0001855
ID   mir-276c
MI   MI0025380  bdi-MIR7760
MI   MI0011874  mtr-MIR2613
MI   MI0011634  dps-mir-276c
//
AC   MIPF0001856
ID   mir-1744
MI   MI0016099  pab-MIR3697
MI   MI0022180  tgu-mir-1744
MI   MI0007483  gga-mir-1744
//
AC   MIPF0001857
ID   mir-5444b
MI   MI0007276  gga-mir-1551
MI   MI0018947  aca-mir-5444a
MI   MI0018965  aca-mir-5444b
//
AC   MIPF0001858
ID   mir-634
MI   MI0008828  ptr-mir-634
MI   MI0003649  hsa-mir-634
MI   MI0015115  ppy-mir-634
//
AC   MIPF0001859
ID   MIR476b
MI   MI0002365  ptc-MIR476a
MI   MI0002366  ptc-MIR476b
MI   MI0022060  hbr-MIR476
//
AC   MIPF0001860
ID   mir-9811
MI   MI0031578  ssc-mir-9811
MI   MI0022425  gga-mir-6606
MI   MI0022544  gga-mir-6599
//
AC   MIPF0001861
ID   mir-2431
MI   MI0011481  bta-mir-2431
MI   MI0018055  osa-MIR5143a
MI   MI0019834  osa-MIR5143b
//
AC   MIPF0001862
ID   mir-9022
MI   MI0025676  prd-mir-7931
MI   MI0028186  eca-mir-9022
MI   MI0028048  eca-mir-8913
//
AC   MIPF0001863
ID   mir-7857
MI   MI0022536  gga-mir-6714
MI   MI0031552  ssc-mir-7857
MI   MI0025527  bta-mir-7857
//
AC   MIPF0001864
ID   mir-7430
MI   MI0019121  rgl-MIR5576
MI   MI0019119  rgl-MIR5574
MI   MI0024092  oan-mir-7430
//
AC   MIPF0001865
ID   mir-9437-3
MI   MI0029050  nve-mir-9437-2
MI   MI0029051  nve-mir-9437-3
MI   MI0029049  nve-mir-9437-1
//
AC   MIPF0001866
ID   mir-9261-3
MI   MI0028564  efu-mir-9261-2
MI   MI0028565  efu-mir-9261-3
MI   MI0028563  efu-mir-9261-1
//
AC   MIPF0001867
ID   mir-9163
MI   MI0007312  gga-mir-1585
MI   MI0028387  eca-mir-9163
MI   MI0022929  mmu-mir-7079
//
AC   MIPF0001868
ID   mir-2043b
MI   MI0010319  nve-mir-2043b
MI   MI0010311  nve-mir-2043a
MI   MI0011970  mtr-MIR2651
//
AC   MIPF0001869
ID   mir-4877
MI   MI0026257  bbe-mir-4877
MI   MI0017643  bfl-mir-4877
MI   MI0017903  gma-MIR5032
//
AC   MIPF0001870
ID   mir-8259
MI   MI0027678  gra-MIR8702
MI   MI0027742  gra-MIR8735
MI   MI0026920  ppc-mir-8259
//
AC   MIPF0001871
ID   MIR7779
MI   MI0010567  osa-MIR2106
MI   MI0025401  bdi-MIR7779
MI   MI0018690  sbi-MIR5383
//
AC   MIPF0001872
ID   mir-4307
MI   MI0030999  gma-MIR9722
MI   MI0015838  hsa-mir-4307
MI   MI0015693  cin-mir-4138
//
AC   MIPF0001873
ID   mir-1756
MI   MI0022181  tgu-mir-1756
MI   MI0007541  gga-mir-1756b
MI   MI0007498  gga-mir-1756a
//
AC   MIPF0001874
ID   mir-9221
MI   MI0028150  eca-mir-8993-1
MI   MI0028482  efu-mir-9221
MI   MI0028160  eca-mir-8993-2
//
AC   MIPF0001875
ID   mir-8084
MI   MI0025920  hsa-mir-8084
MI   MI0015575  cin-mir-4024
MI   MI0016555  gma-MIR4398
//
AC   MIPF0001876
ID   mir-3284
MI   MI0014341  bmo-mir-3284
MI   MI0029319  bra-MIR9569
MI   MI0026391  cpa-MIR8142
//
AC   MIPF0001877
ID   mir-888
MI   MI0007922  mml-mir-888
MI   MI0015158  ppy-mir-888
MI   MI0005537  hsa-mir-888
//
AC   MIPF0001878
ID   mir-547
MI   MI0012613  rno-mir-547
MI   MI0003523  mmu-mir-547
MI   MI0006747  oan-mir-1350
//
AC   MIPF0001879
ID   mir-9344
MI   MI0028403  eca-mir-9175
MI   MI0028809  efu-mir-9344
MI   MI0022597  hsa-mir-6752
//
AC   MIPF0001880
ID   mir-959
MI   MI0011611  dps-mir-959
MI   MI0005814  dme-mir-959
MI   MI0011777  dsi-mir-959
//
AC   MIPF0001881
ID   mir-3492
MI   MI0015316  sja-mir-3492
MI   MI0015323  sja-mir-3499
MI   MI0021827  sma-mir-3492
//
AC   MIPF0001882
ID   MIR2863c
MI   MI0013033  osa-MIR2863b
MI   MI0018060  osa-MIR2863c
MI   MI0013025  osa-MIR2863a
//
AC   MIPF0001883
ID   mir-US22
MI   MI0012138  cte-mir-2696
MI   MI0013269  osa-MIR2927
MI   MI0023578  hcmv-mir-US22
//
AC   MIPF0001884
ID   mir-1605
MI   MI0020189  ath-MIR5995b
MI   MI0020188  ath-MIR5595a
MI   MI0007332  gga-mir-1605
//
AC   MIPF0001885
ID   mir-971
MI   MI0005828  dme-mir-971
MI   MI0029262  dvi-mir-971
MI   MI0011595  dps-mir-971
//
AC   MIPF0001886
ID   MIR6158c
MI   MI0021456  nta-MIR6158a
MI   MI0021457  nta-MIR6158b
MI   MI0021458  nta-MIR6158c
//
AC   MIPF0001887
ID   mir-4680
MI   MI0031537  tae-MIR9781
MI   MI0031508  bta-mir-4680
MI   MI0017312  hsa-mir-4680
//
AC   MIPF0001888
ID   mir-7907b
MI   MI0011550  bta-mir-2486
MI   MI0025634  prd-mir-7907a
MI   MI0025657  prd-mir-7907b
//
AC   MIPF0001889
ID   mir-552
MI   MI0003557  hsa-mir-552
MI   MI0008770  ptr-mir-552
MI   MI0007829  mml-mir-552
//
AC   MIPF0001890
ID   MIR8009
MI   MI0025811  stu-MIR8009
MI   MI0025840  stu-MIR8008b
MI   MI0025810  stu-MIR8008a
//
AC   MIPF0001891
ID   mir-4449
MI   MI0031502  bta-mir-4449
MI   MI0013075  bta-mir-2900
MI   MI0016792  hsa-mir-4449
//
AC   MIPF0001892
ID   mir-563
MI   MI0003569  hsa-mir-563
MI   MI0015055  ppy-mir-563
MI   MI0007836  mml-mir-563
//
AC   MIPF0001893
ID   mir-1304
MI   MI0020887  mml-mir-1304
MI   MI0015262  ppy-mir-1304
MI   MI0006371  hsa-mir-1304
//
AC   MIPF0001894
ID   mir-955
MI   MI0029251  dvi-mir-955
MI   MI0005807  dme-mir-955
MI   MI0011742  dsi-mir-955
//
AC   MIPF0001895
ID   mir-572
MI   MI0003579  hsa-mir-572
MI   MI0008785  ptr-mir-572
MI   MI0007841  mml-mir-572
//
AC   MIPF0001896
ID   mir-7639
MI   MI0018352  mtr-MIR5251
MI   MI0018176  hsa-mir-5197
MI   MI0024937  cbn-mir-7639
//
AC   MIPF0001897
ID   mir-591
MI   MI0003603  hsa-mir-591
MI   MI0015078  ppy-mir-591
MI   MI0008799  ptr-mir-591
//
AC   MIPF0001898
ID   mir-2816-3
MI   MI0012413  bmo-mir-2816-3
MI   MI0012411  bmo-mir-2816-2
MI   MI0012400  bmo-mir-2816-1
//
AC   MIPF0001899
ID   mir-4217
MI   MI0007467  gga-mir-1813-1
MI   MI0007443  gga-mir-1813-2
MI   MI0015774  cin-mir-4217
//
AC   MIPF0001900
ID   mir-9120
MI   MI0024145  gga-mir-7472
MI   MI0028300  eca-mir-9120
MI   MI0024057  oan-mir-7408
//
AC   MIPF0001901
ID   mir-611
MI   MI0003624  hsa-mir-611
MI   MI0015096  ppy-mir-611
MI   MI0007867  mml-mir-611
//
AC   MIPF0001902
ID   mir-2040b
MI   MI0010310  nve-mir-2040b
MI   MI0015988  nve-mir-2040a-2
MI   MI0010307  nve-mir-2040a-1
//
AC   MIPF0001903
ID   mir-623
MI   MI0003637  hsa-mir-623
MI   MI0012573  ptr-mir-623
MI   MI0015107  ppy-mir-623
//
AC   MIPF0001904
ID   mir-627
MI   MI0003641  hsa-mir-627
MI   MI0008823  ptr-mir-627
MI   MI0007876  mml-mir-627
//
AC   MIPF0001905
ID   mir-630
MI   MI0003644  hsa-mir-630
MI   MI0008825  ptr-mir-630
MI   MI0015111  ppy-mir-630
//
AC   MIPF0001906
ID   mir-641
MI   MI0003656  hsa-mir-641
MI   MI0020810  ggo-mir-641
MI   MI0008832  ptr-mir-641
//
AC   MIPF0001907
ID   mir-1892
MI   MI0012651  eca-mir-1892
MI   MI0008320  mmu-mir-1892
MI   MI0015701  cin-mir-4146
//
AC   MIPF0001908
ID   mir-9195-3
MI   MI0028428  efu-mir-9195-1
MI   MI0028429  efu-mir-9195-2
MI   MI0028430  efu-mir-9195-3
//
AC   MIPF0001909
ID   mir-6887
MI   MI0011296  bta-mir-2287
MI   MI0022734  hsa-mir-6887
MI   MI0014039  mmu-mir-3076
//
AC   MIPF0001910
ID   mir-34c-2
MI   MI0023543  bfl-mir-34c-2
MI   MI0017635  bfl-mir-34c-1
MI   MI0026238  bbe-mir-34c
//
AC   MIPF0001911
ID   mir-657
MI   MI0003681  hsa-mir-657
MI   MI0008843  ptr-mir-657
MI   MI0007900  mml-mir-657
//
AC   MIPF0001912
ID   mir-M7
MI   MI0005098  mdv1-mir-M6
MI   MI0005099  mdv1-mir-M7
MI   MI0006988  mdv1-mir-M10
//
AC   MIPF0001913
ID   mir-5894b
MI   MI0020010  hco-mir-5894a
MI   MI0020071  hco-mir-5894b
MI   MI0021461  nta-MIR6145f
//
AC   MIPF0001914
ID   mir-rL1-5
MI   MI0003725  ebv-mir-BART3
MI   MI0003726  ebv-mir-BART4
